Pastebin,Paste Contents,Title,Timestamp,Relevant Task,Site,Evidence ID,Record Type,Time Kind,Time Precision,Timestamp Basis,Original Timestamp,End Timestamp,Publication UTC,Embedded Timestamp UTC,Embedded Unix Tokens,Clock Text,Author / Handle,Content Basis,Source URL,Source Locator,Text SHA256,Related Evidence,Notes,Date Only,Source Group,Change
https://url.popcat.xyz/oaimdtesthealth62,https://md.succ.ai/health,oaimdtesthealth62,,Short-link reference,url.popcat.xyz,S04816fdeeaff0ebe6a11,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaimdtesthealth62/info,shortlinks.csv#S04816fdeeaff0ebe6a11,960b4ac351015de8408420adf9406b716449f9503464f6b8d8c17fe5543983e0,4afdca6313a482110ede763c6984061ef868fb7cb5862765e408540c0f4c0d52,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaifasSnap5599new9,https://api.usaspending.gov/api/v2/federal_accounts/5599/fiscal_year_snapshot/2023/,oaifasSnap5599new9,,Short-link reference,url.popcat.xyz,S055efc2211c8028f3264,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaifasSnap5599new9/info,shortlinks.csv#S055efc2211c8028f3264,32e1bd8ad4006f0df0fd70dbbbc55abd62d2c92194666606fbe1784ef2d2ef6f,2c866325c9b0c8f02b94ece026660e9dd5c397f366461b7dd3729e8fd1e9e9a8,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/jobnew2017BI9FyapLe0,https://md.succ.ai/job/I9FyapLe,jobnew2017BI9FyapLe0,,Short-link reference,url.popcat.xyz,S0783fc3db8edc0d58835,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/jobnew2017BI9FyapLe0/info,shortlinks.csv#S0783fc3db8edc0d58835,0e965c49d8a0991fb983f83f551f6f42f809dbf245538c296cecc9e5742ecb28,368a3274703cd212cd1fd0f193f347e4df4be228c4c84cace1d8b5ec50490b45,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaimdscotvar62,https://md.succ.ai/https://search.projectarclight.org/query?text=%5B%22Scotland%22%5D%26journals=%5B%22Variety%22%5D%26year_start=1906%26year_end=1909,oaimdscotvar62,,Short-link reference,url.popcat.xyz,S07e982228e0c0bd90fa8,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaimdscotvar62/info,shortlinks.csv#S07e982228e0c0bd90fa8,3c06ac232dad7ffd65c9f3b41e978d7b556a34ffd42fe9be9ce682345f16d212,98d83e978b372e5a019c920aef00881a4e76395ae1a0952d5ddcfdc4a23a82e5; a61eda06a336067b750b6f953759b271b8b011198d3234c5425c8e368176932d,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaitestnew90,https://example.com,oaitestnew90,,Short-link reference,url.popcat.xyz,S0aa0fee8231d976d84df,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaitestnew90/info,shortlinks.csv#S0aa0fee8231d976d84df,100680ad546ce6a577f42f52df33b4cfdca756859e664b8d7de329b150d09ce9,25c3113d482d28958c3e4a604a0c166bd5eb73b7d7b22207c982e6b00415f841,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/OAIq2pdfA1,https://login.max.gov/portal/document/SF133/Budget/attachments/2346466575/2374423602.pdf,OAIq2pdfA1,,Short-link reference,url.popcat.xyz,S0b66f67d5f5b5017c6f6,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/OAIq2pdfA1/info,shortlinks.csv#S0b66f67d5f5b5017c6f6,3ee03891a497f7ee1aa1f61df90d75e51ece5bd3a401270bac5d604abe714e0b,cfc42f62cada589ac78ecd941b1cc02c235fae47c4c3f4094071ab99fb5a7e91,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/jobd7cLZBo1,https://md.succ.ai/job/d7cLZBo1,jobd7cLZBo1,,Short-link reference,url.popcat.xyz,S0b8996db2a9f79186f42,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/jobd7cLZBo1/info,shortlinks.csv#S0b8996db2a9f79186f42,67b1952e8d702c7ef885d6be386423d4d670558e4e9cd95a632c5f0b93be339c,55f126c795c43df7c8a2f6e3f06d9e0be23e383f3afae53b0f363fc9252fb3e6; d80a43205f60d9123db6574290b320aa422d00fa8ae8d3944b9ebd9ef6bacaa6,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/mext1e2074,https://md.succ.ai/https%3A%2F%2Fdata.nysed.gov%2Fenrollment.php%3Fyear%3D2017%26instid%3D800000050976%26gender%255B%255D%3DM%26ethnicity%255B%255D%3DW%26ext%3De2074%23.json,mext1e2074,,Short-link reference,url.popcat.xyz,S0ce16d8cbbc9d42cc1ea,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/mext1e2074/info,shortlinks.csv#S0ce16d8cbbc9d42cc1ea,c327a3fba8d35d0a4e7f1a16c4767873db3751e305896834a0673c1731fa385a,53d6030104a57b0fed17ced8c507e448735766f950b010a3ff4088718da16593,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaiengpack5,https://httpbin.org/base64/PGh0bWw-PGhlYWQ-PHRpdGxlPkNCUyBQYWNrIDU8L3RpdGxlPjwvaGVhZD48Ym9keT48aDE-UGFjayA1PC9oMT48cD48YSBocmVmPSJodHRwczovL29wZW5kYXRhLmNicy5ubC9PRGF0YUFwaS9PRGF0YS84Mzc3OUVORy9UeXBlZERhdGFTZXQ_JHRvcD00NSI-VHlwZWREYXRhU2V0PyR0b3A9NDU8L2E-PC9wPgo8cD48YSBocmVmPSJodHRwczovL29wZW5kYXRhLmNicy5ubC9PRGF0YUFwaS9PRGF0YS84Mzc3OUVORy9UeXBlZERhdGFTZXQ_JHRvcD00NiI-VHlwZWREYXRhU2V0PyR0b3A9NDY8L2E-PC9wPgo8cD48YSBocmVmPSJodHRwczovL29wZW5kYXRhLmNicy5ubC9PRGF0YUFwaS9PRGF0YS84Mzc3OUVORy9UeXBlZERhdGFTZXQ_JHRvcD00NyI-VHlwZWREYXRhU2V0PyR0b3A9NDc8L2E-PC9wPgo8cD48YSBocmVmPSJodHRwczovL29wZW5kYXRhLmNicy5ubC9PRGF0YUFwaS9PRGF0YS84Mzc3OUVORy9UeXBlZERhdGFTZXQ_JHRvcD00OCI-VHlwZWREYXRhU2V0PyR0b3A9NDg8L2E-PC9wPgo8cD48YSBocmVmPSJodHRwczovL29wZW5kYXRhLmNicy5ubC9PRGF0YUFwaS9PRGF0YS84Mzc3OUVORy9UeXBlZERhdGFTZXQ_JHRvcD00OSI-VHlwZWREYXRhU2V0PyR0b3A9NDk8L2E-PC9wPgo8L2JvZHk-PC9odG1sPiAg,oaiengpack5,,Short-link reference,url.popcat.xyz,S0cf3b3311edac4972ab0,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaiengpack5/info,shortlinks.csv#S0cf3b3311edac4972ab0,b62f79d6150e32d602f749e10ac59f835811c2e0cc62e08ef724a8349ce72699,c818f55b195676c8770f58202a6f446f32f35d0133a1c5f7d814381850e51446,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaiindbritv1907110,https://search.projectarclight.org/query?text=%5B%22Britain%22%5D&journals=%5B%22Variety%22%5D&year_start=1907&year_end=1908,oaiindbritv1907110,,Short-link reference,url.popcat.xyz,S11031320e29a3a784b1c,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaiindbritv1907110/info,shortlinks.csv#S11031320e29a3a784b1c,94fa285046d351a3972c7f50e631df04ffb604b9fbe904fcd81f1a3b44306413,0967fdb4b05bfbef0c1c5e29b08ce3e5998ec332cdcc93d1882ff42bb8e3999f,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/mext5e2074,https://md.succ.ai/https%3A%2F%2Fdata.nysed.gov%2Fenrollment.php%3Fyear%3D2017%26instid%3D800000050976%26gender%255B%255D%3DM%26ethnicity%255B%255D%3DW%26ext%3De2074%2Ejson,mext5e2074,,Short-link reference,url.popcat.xyz,S11c9c5b91c58e2701b9c,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/mext5e2074/info,shortlinks.csv#S11c9c5b91c58e2701b9c,67791fb8e6c0e6ccc0d1874a0646745865473f36d02cc5b8836e435d8a0cbf8d,a9976a8db9500e614d3754e5c7d9fc56a1f126b55452a33504ba453063b21a59,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaiguidenone42,https://search.projectarclight.org/query?text=,oaiguidenone42,,Short-link reference,url.popcat.xyz,S122a3c22a2219e464625,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaiguidenone42/info,shortlinks.csv#S122a3c22a2219e464625,4c79fa889277cf34454e6af44039cd2d5d1ebb84f078e11a639a593d56bc2bed,8adf7043625129704c44779091174f1f07eba99ffcb37cf4702ed90cf71c5dcb,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/jobnow2017BI9FyapLe,https://md.succ.ai/job/I9FyapLe,jobnow2017BI9FyapLe,,Short-link reference,url.popcat.xyz,S122dce49756effee31d6,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/jobnow2017BI9FyapLe/info,shortlinks.csv#S122dce49756effee31d6,0e965c49d8a0991fb983f83f551f6f42f809dbf245538c296cecc9e5742ecb28,ecc0327394bf566610f82c341d8ceba6ecbcf9f04daef66ef8b3c636dec06b9d,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaiwelshvarnarrow51,https://search.projectarclight.org/query?text=%5B%22Welsh%22%5D&journals=%5B%22Variety%22%5D&year_start=1906&year_end=1909,oaiwelshvarnarrow51,,Short-link reference,url.popcat.xyz,S1239a2b75a04aaaf8cba,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaiwelshvarnarrow51/info,shortlinks.csv#S1239a2b75a04aaaf8cba,64c560d30b7021622fe7fe163f9511b7561c1740fa37d856a7864d30752c5d5e,ea0483fa54c82ccbdc0c8cf56cb24d0d0274d09050abd2af7c17198080a60df1,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/OAIhhsxlsxA1,https://login.max.gov/portal/document/SF133/Budget/attachments/2346466575/2346466741.xlsx,OAIhhsxlsxA1,,Short-link reference,url.popcat.xyz,S12f2f0a990c028042006,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/OAIhhsxlsxA1/info,shortlinks.csv#S12f2f0a990c028042006,72796eb93626c94d1317fb8cd6d5aaf718fb45dcb376e88b8b09d7354ac0d61c,10c86838eca5c7ac6b86a1328359391a14e791837b046daedafb355ca20a03f4,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaiengpack21,https://httpbin.org/base64/PGh0bWw-PGhlYWQ-PHRpdGxlPkNCUyBQYWNrIDIxPC90aXRsZT48L2hlYWQ-PGJvZHk-PGgxPlBhY2sgMjE8L2gxPjxwPjxhIGhyZWY9Imh0dHBzOi8vb3BlbmRhdGEuY2JzLm5sL09EYXRhQXBpL09EYXRhLzgzNzc5RU5HL1VudHlwZWREYXRhU2V0PyRmaWx0ZXI9UGVyc29uQ2hhcmFjdGVyaXN0aWNzJTIwZXElMjAlMjc1MzMxMCUyMCUyNyYkdG9wPTIwIj5VbnR5cGVkRGF0YVNldD8kZmlsdGVyPVBlcnNvbkNoYXJhY3RlcmlzdGljcyUyMGVxJTIwJTI3NTMzMTAlMjAlMjcmJHRvcD0yMDwvYT48L3A-CjxwPjxhIGhyZWY9Imh0dHBzOi8vb3BlbmRhdGEuY2JzLm5sL09EYXRhQXBpL09EYXRhLzgzNzc5RU5HL1VudHlwZWREYXRhU2V0PyRmaWx0ZXI9SUQlMjBlcSUyMDQ3Ij5VbnR5cGVkRGF0YVNldD8kZmlsdGVyPUlEJTIwZXElMjA0NzwvYT48L3A-CjwvYm9keT48L2h0bWw-,oaiengpack21,,Short-link reference,url.popcat.xyz,S13a9ebdff59f541441d3,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaiengpack21/info,shortlinks.csv#S13a9ebdff59f541441d3,455433b04138003063a778ed14a1d9b303acb78af1e4237fc9613fff95afed7b,9e8a8cde687e418a66384322de9ce662403ef30d6f2fee00aeda33af49eae2bf,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaibridge802,https://httpbin.org/base64/PGh0bWw-PGhlYWQ-PHRpdGxlPkNCUyBza2lwIGxpbmtzIHBhcnQgMjwvdGl0bGU-PC9oZWFkPjxib2R5PjxoMT5DQlMgb2JzZXJ2YXRpb25zIHNraXAgbGlua3MgcGFydCAyIG9mIDExPC9oMT48cD48YSBocmVmPSJodHRwczovL2RhdGFzZXRzLmNicy5ubC9vZGF0YS92MS9DQlMvODM3NzlORUQvT2JzZXJ2YXRpb25zPyR0b3A9NyYkc2tpcD05NjYiPnNraXA5NjY8L2E-PC9wPjxwPjxhIGhyZWY9Imh0dHBzOi8vZGF0YXNldHMuY2JzLm5sL29kYXRhL3YxL0NCUy84Mzc3OU5FRC9PYnNlcnZhdGlvbnM_JHRvcD03JiRza2lwPTk3MSI-c2tpcDk3MTwvYT48L3A-PHA-PGEgaHJlZj0iaHR0cHM6Ly9kYXRhc2V0cy5jYnMubmwvb2RhdGEvdjEvQ0JTLzgzNzc5TkVEL09ic2VydmF0aW9ucz8kdG9wPTcmJHNraXA9OTczIj5za2lwOTczPC9hPjwvcD48cD48YSBocmVmPSJodHRwczovL2RhdGFzZXRzLmNicy5ubC9vZGF0YS92MS9DQlMvODM3NzlORUQvT2JzZXJ2YXRpb25zPyR0b3A9NyYkc2tpcD05NzgiPnNraXA5Nzg8L2E-PC9wPjxwPjxhIGhyZWY9Imh0dHBzOi8vZGF0YXNldHMuY2JzLm5sL29kYXRhL3YxL0NCUy84Mzc3OU5FRC9PYnNlcnZhdGlvbnM_JHRvcD03JiRza2lwPTk4MCI-c2tpcDk4MDwvYT48L3A-PHA-PGEgaHJlZj0iaHR0cHM6Ly9kYXRhc2V0cy5jYnMubmwvb2RhdGEvdjEvQ0JTLzgzNzc5TkVEL09ic2VydmF0aW9ucz8kdG9wPTcmJHNraXA9OTg1Ij5za2lwOTg1PC9hPjwvcD48cD48YSBocmVmPSJodHRwczovL2RhdGFzZXRzLmNicy5ubC9vZGF0YS92MS9DQlMvODM3NzlORUQvT2JzZXJ2YXRpb25zPyR0b3A9NyYkc2tpcD05ODciPnNraXA5ODc8L2E-PC9wPjxwPjxhIGhyZWY9Imh0dHBzOi8vZGF0YXNldHMuY2JzLm5sL29kYXRhL3YxL0NCUy84Mzc3OU5FRC9PYnNlcnZhdGlvbnM_JHRvcD03JiRza2lwPTk5MiI-c2tpcDk5MjwvYT48L3A-PHA-PGEgaHJlZj0iaHR0cHM6Ly9kYXRhc2V0cy5jYnMubmwvb2RhdGEvdjEvQ0JTLzgzNzc5TkVEL09ic2VydmF0aW9ucz8kdG9wPTcmJHNraXA9OTk0Ij5za2lwOTk0PC9hPjwvcD48cD48YSBocmVmPSJodHRwczovL2RhdGFzZXRzLmNicy5ubC9vZGF0YS92MS9DQlMvODM3NzlORUQvT2JzZXJ2YXRpb25zPyR0b3A9NyYkc2tpcD05OTkiPnNraXA5OTk8L2E-PC9wPjxwPjxhIGhyZWY9Imh0dHBzOi8vZGF0YXNldHMuY2JzLm5sL29kYXRhL3YxL0NCUy84Mzc3OU5FRC9PYnNlcnZhdGlvbnM_JHRvcD03JiRza2lwPTEwMDEiPnNraXAxMDAxPC9hPjwvcD48cD48YSBocmVmPSJodHRwczovL2RhdGFzZXRzLmNicy5ubC9vZGF0YS92MS9DQlMvODM3NzlORUQvT2JzZXJ2YXRpb25zPyR0b3A9NyYkc2tpcD0xMDA2Ij5za2lwMTAwNjwvYT48L3A-PHA-PGEgaHJlZj0iaHR0cHM6Ly9kYXRhc2V0cy5jYnMubmwvb2RhdGEvdjEvQ0JTLzgzNzc5TkVEL09ic2VydmF0aW9ucz8kdG9wPTcmJHNraXA9MTAwOCI-c2tpcDEwMDg8L2E-PC9wPjxwPjxhIGhyZWY9Imh0dHBzOi8vZGF0YXNldHMuY2JzLm5sL29kYXRhL3YxL0NCUy84Mzc3OU5FRC9PYnNlcnZhdGlvbnM_JHRvcD03JiRza2lwPTEwMTMiPnNraXAxMDEzPC9hPjwvcD48cD48YSBocmVmPSJodHRwczovL2RhdGFzZXRzLmNicy5ubC9vZGF0YS92MS9DQlMvODM3NzlORUQvT2JzZXJ2YXRpb25zPyR0b3A9NyYkc2tpcD0xMDE1Ij5za2lwMTAxNTwvYT48L3A-PHA-PGEgaHJlZj0iaHR0cHM6Ly9kYXRhc2V0cy5jYnMubmwvb2RhdGEvdjEvQ0JTLzgzNzc5TkVEL09ic2VydmF0aW9ucz8kdG9wPTcmJHNraXA9MTAyMCI-c2tpcDEwMjA8L2E-PC9wPjxwPjxhIGhyZWY9Imh0dHBzOi8vZGF0YXNldHMuY2JzLm5sL29kYXRhL3YxL0NCUy84Mzc3OU5FRC9PYnNlcnZhdGlvbnM_JHRvcD03JiRza2lwPTEwMjIiPnNraXAxMDIyPC9hPjwvcD48cD48YSBocmVmPSJodHRwczovL2RhdGFzZXRzLmNicy5ubC9vZGF0YS92MS9DQlMvODM3NzlORUQvT2JzZXJ2YXRpb25zPyR0b3A9NyYkc2tpcD0xMDI3Ij5za2lwMTAyNzwvYT48L3A-PC9ib2R5PjwvaHRtbD4g,oaibridge802,,Short-link reference,url.popcat.xyz,S15a3a1db881526c02b03,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaibridge802/info,shortlinks.csv#S15a3a1db881526c02b03,ac6195a7544cccb7d6c49ddaac32cfbb589dcbbc25af6850f6cd54f68e76d6fb,5e5f76e93d4782b1e67e4a04435ca895f48b83ea22a61b072e481eab7f89c287,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/expmd9125204,https://md.succ.ai/https:/%2Fdata.nysed.gov/enrollment.php%3Fyear%3D2017%26instid%3D800000050976%26gender%255B%255D%3DM%26ethnicity%255B%255D%3DW%26reptest%3D9125204,expmd9125204,,Short-link reference,url.popcat.xyz,S17ab34784e07fcab2d12,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/expmd9125204/info,shortlinks.csv#S17ab34784e07fcab2d12,548047f6d86e7ac783ead77f10e7b5d2777c228d05b3165faae1ecacc1be008c,bc295b4fb6af460e48e4fdbab45745b18a2c95601ba564b0d5b068e58006b184,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/nvsobs26946x,https://nvs.landcareresearch.co.nz/api/observation/PlotObs/BySampleMethodId/26946,nvsobs26946x,,Short-link reference,url.popcat.xyz,S17f1be39d3388af728b1,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/nvsobs26946x/info,shortlinks.csv#S17f1be39d3388af728b1,f701027c45cb1f3f706b759899f599a9ea46633b0d285820beffb3b6d4962a46,6da54bca5fd2592252a556aaad05cf0595e122602682845aa4a83a510aa43fc0,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaimarkguidenone92,https://markdown.new/x?url=https%3A%2F%2Fmd.succ.ai%2Fsearch.projectarclight.org%2Fquery%3Ftext%3D%2526year_start%253D1906%2526year_end%253D1909&zz=92guidenone,oaimarkguidenone92,,Short-link reference,url.popcat.xyz,S18374db986bc5f8a54f8,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaimarkguidenone92/info,shortlinks.csv#S18374db986bc5f8a54f8,51bde436eae70cc2c992fb049f7f836c650c00240e6a281efa3dfdd8391f51df,adad831e4fdf7cfcbcd3c6eafdc75898486ff2d3304718a125624dd8b7e091b2,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaimdwelsh62,https://md.succ.ai/https://search.projectarclight.org/query?text=%5B%22Welsh%22%5D%26year_start=1906%26year_end=1909,oaimdwelsh62,,Short-link reference,url.popcat.xyz,S185dde1c4a15895b402f,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaimdwelsh62/info,shortlinks.csv#S185dde1c4a15895b402f,84b6389cfeeafade1c216cef84456941444557ed3c1c59401876fb4ceb7f45ab,ec59e6461ea89787da7addcba5f575fd09f7002b498b2bd6cf894061c39feadc,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/mext0e2074,https://md.succ.ai/https%3A%2F%2Fdata.nysed.gov%2Fenrollment.php%3Fyear%3D2017%26instid%3D800000050976%26gender%255B%255D%3DM%26ethnicity%255B%255D%3DW%26ext%3De2074%23x.json,mext0e2074,,Short-link reference,url.popcat.xyz,S1a09e82743cae6355c46,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/mext0e2074/info,shortlinks.csv#S1a09e82743cae6355c46,69c5f06dd7282c80349cba151df8964f71fdbc97b5b85a1639ad278cdd71c2d3,755bc9925ff22cb1a48407813d2c00e7c8f1ced2ab7c8b1a11cf42cfe8dc6716,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/mext2e2074,https://md.succ.ai/https%3A%2F%2Fdata.nysed.gov%2Fenrollment.php%3Fyear%3D2017%26instid%3D800000050976%26gender%255B%255D%3DM%26ethnicity%255B%255D%3DW%26ext%3De2074%23file.json,mext2e2074,,Short-link reference,url.popcat.xyz,S1a2f93e91b58517f3cd6,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/mext2e2074/info,shortlinks.csv#S1a2f93e91b58517f3cd6,43fc9216969baa4d55c7344ce7329b0aae782a900f297fe40d3643ccd24e6ae6,5780f90b06d1b6cdbf20d79668ec282966013bdb0afc3eeed729e829a432700a,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaibritvarnarrow51,https://search.projectarclight.org/query?text=%5B%22Britain%22%5D&journals=%5B%22Variety%22%5D&year_start=1906&year_end=1909,oaibritvarnarrow51,,Short-link reference,url.popcat.xyz,S1b291786eab21ee41e18,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaibritvarnarrow51/info,shortlinks.csv#S1b291786eab21ee41e18,0ffd785740d5e5f6284906cd8a00dfe346a508eef2168bc1811317b02b1d8e6a,8adae0537df5f8593550a09417c84525488f4dfee0a238d027d74dfbbfe80ee7,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/jsonmd2017W181453,https://md.succ.ai/https://data.nysed.gov/enrollment.php%3Fyear%3D2017%26instid%3D800000050976%26gender%255B%255D%3DM%26ethnicity%255B%255D%3DW%26preweb%3D181453md,jsonmd2017W181453,,Short-link reference,url.popcat.xyz,S1b43d573c38ad12e5537,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/jsonmd2017W181453/info,shortlinks.csv#S1b43d573c38ad12e5537,83db95976d3a0ba1b0067386cddbb0fcdd1ec6b83610488925a8a610a7143ab4,9b9bf129daf7e876d88fd39c5a0553dadc396a0cb8d02b2d26f3ac833bafb495,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaixlsx2,https://veriportali.tuik.gov.tr/api/tr/data/downloads?t=r&p=o%2BWtlwe1D78nd%2FocF6CVyvpgx3DSNpVsEJjGeysdBVgMdQkzRavPFj2twHHFzrZPuOvmj%2FHJGNgffathdx1WWkZDjh0bB%2BX9Py7Bq2GUmvkjfkB3ZxqWS%2FhooJGzuJXD1cXsCRqM8a2orNOrdgP165R5GTPdK5Z%2FxsTIA0RKHCHMTLQmjen6k6UUIBtbqJEbtI3%2BrJ99h2IbUUgpZZYIDVcEPaA%2BIzIbFiK6kpLxbuJcR6KuDpvcDvJBbpgAn5hq,oaixlsx2,,Short-link reference,url.popcat.xyz,S1cf9271e7ad4e798c25d,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaixlsx2/info,shortlinks.csv#S1cf9271e7ad4e798c25d,cd412c187f4ab0f08c661928755bf9177b0e29c787d12a80aa04a4f9f7425033,e07a2ee8df5e1a93cc8f3548d8cca62ed1341d1299d04d421333a39d788fec32,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
https://url.popcat.xyz/oaiengpack23,https://httpbin.org/base64/PGh0bWw-PGhlYWQ-PHRpdGxlPkNCUyBQYWNrIDIzPC90aXRsZT48L2hlYWQ-PGJvZHk-PGgxPlBhY2sgMjM8L2gxPjxwPjxhIGhyZWY9Imh0dHBzOi8vb3BlbmRhdGEuY2JzLm5sL09EYXRhQXBpL09EYXRhLzgzNzc5RU5HL1R5cGVkRGF0YVNldD8kb3JkZXJieT1JRCUyMGRlc2MmJHRvcD01Ij5UeXBlZERhdGFTZXQ_JG9yZGVyYnk9SUQlMjBkZXNjJiR0b3A9NTwvYT48L3A-CjxwPjxhIGhyZWY9Imh0dHBzOi8vb3BlbmRhdGEuY2JzLm5sL09EYXRhQXBpL09EYXRhLzgzNzc5RU5HL1R5cGVkRGF0YVNldD8kc2VsZWN0PUlEJiR0b3A9NSI-VHlwZWREYXRhU2V0PyRzZWxlY3Q9SUQmJHRvcD01PC9hPjwvcD4KPHA-PGEgaHJlZj0iaHR0cHM6Ly9vcGVuZGF0YS5jYnMubmwvT0RhdGFBcGkvT0RhdGEvODM3NzlFTkcvVW50eXBlZERhdGFTZXQ_JHRvcD0xMCI-VW50eXBlZERhdGFTZXQ_JHRvcD0xMDwvYT48L3A-CjwvYm9keT48L2h0bWw-,oaiengpack23,,Short-link reference,url.popcat.xyz,S1d2f5bf85cbc9e453085,Short link,Undated,unknown,No dated exact-link mention retained,,,,,,,,Retained redirect destination(s),https://url.popcat.xyz/oaiengpack23/info,shortlinks.csv#S1d2f5bf85cbc9e453085,586edbf6d14d73c71c6a9de34ce43edabe3e2653d81476387a04cbc4605004e5,d89124d1c6cd3d0a03fd2d489eb550270109df33826481157a0169df74433154,Popcat listing: code and destination retained; capture/creation timestamp missing,,,Added
